geneID,gene.width,intron_width,recombination,POE
LOC552509,1241,431,7.95,FALSE
LOC552510,3809,481,15.73,FALSE
LOC552511,2193,1166,9.51,FALSE
LOC552512,26146,19027,26.69666667,FALSE
LOC552513,12968,8256,40.22,FALSE
LOC552514,1533,667,35.72,FALSE
LOC552515,5348,3327,9.24,FALSE
LOC552516,1758,75,12.7,FALSE
LOC552517,1570,665,3.58,FALSE
LOC552519,10289,5344,15.61,FALSE
LOC552520,2367,781,0.655,FALSE
LOC552522,3670,652,25.54,FALSE
LOC552523,5400,1950,26.57,FALSE
LOC552524,2838,1296,35.49,TRUE
LOC552526,1076,400,25.07,FALSE
LOC552527,3618,828,4.23,FALSE
LOC552528,3705,1041,6.6,FALSE
LOC552529,860,341,9.14,FALSE
LOC552530,15936,12012,7.611666667,FALSE
LOC552531,1471,787,2.74,FALSE
LOC552532,3234,697,3.63,FALSE
LOC552533,2233,694,0.23,FALSE
LOC552534,1835,428,3.87,FALSE
LOC552535,6340,1089,22.05,FALSE
LOC552536,2665,373,4.02,FALSE
LOC552539,1301,514,15.48,FALSE
LOC552540,3791,1326,0.7,FALSE
LOC552542,6163,1159,8.16,FALSE
LOC552545,91121,85074,10.78,FALSE
LOC552546,12574,9323,34.89,FALSE
LOC552548,12932,1271,4.22,FALSE
LOC552549,4353,1719,23.54,FALSE
LOC552550,4689,836,6.66,FALSE
LOC552551,4108,3166,14.21,FALSE
LOC552552,7540,812,12.41,FALSE
LOC552553,915,356,11.21,FALSE
LOC552554,2721,966,0.295,FALSE
LOC552555,1112,240,7.88,FALSE
LOC552556,1869,558,23.9,FALSE
LOC552557,4712,3059,8.75,FALSE
LOC552558,3569,927,37.96,FALSE
LOC552559,1147,416,11.82,FALSE
LOC552560,4830,1622,17.16,FALSE
LOC552561,6137,2026,33.985,FALSE
LOC552562,2853,1707,28.55,TRUE
LOC552563,2179,610,14.34,FALSE
LOC552564,1634,917,22.21,FALSE
LOC552566,3046,1437,17.4,FALSE
LOC552567,3019,865,2.965,FALSE
LOC552568,13276,8933,6.154,FALSE
LOC552569,3687,1188,3.71,FALSE
LOC552571,4692,1601,15.39,FALSE
LOC552572,3818,2485,17.4,FALSE
LOC552573,8350,5255,14.55,FALSE
LOC552574,3823,404,2.853333333,FALSE
LOC552576,10317,3923,7.66,FALSE
LOC552577,35439,26615,22.67,TRUE
LOC552578,13517,7217,30.55,FALSE
LOC552579,1215,405,18.78,FALSE
LOC552580,6462,1433,20.87,FALSE
LOC552582,3336,1465,17.28,FALSE
LOC552583,1018,189,4.22,TRUE
LOC552585,10497,6650,6,FALSE
LOC552586,1243,242,15.15,FALSE
LOC552588,3889,2458,22.61666667,FALSE
LOC552590,2190,595,15.285,FALSE
LOC552592,9087,5837,18.535,FALSE
LOC552593,1356,254,20.89,FALSE
LOC552595,1783,638,28.96,FALSE
LOC552596,2462,1168,5.2,FALSE
LOC552597,1469,858,22.23,FALSE
LOC552599,1232,599,27.08,FALSE
LOC552600,5152,3838,15.14,FALSE
LOC552601,1922,604,22.65,FALSE
LOC552602,1252,431,6.59,FALSE
LOC552603,3039,1176,15.16,FALSE
LOC552604,35036,26780,18.036875,FALSE
LOC552605,5149,1586,24.005,TRUE
LOC552607,1437,354,27.96,FALSE
LOC552608,48307,41018,4.21,FALSE
LOC552610,1231,646,22.24,FALSE
LOC552611,3108,1572,9.5175,FALSE
LOC552612,3161,1310,19.86,FALSE
LOC552613,3013,608,15.04,FALSE
LOC552614,4112,2128,12.07,FALSE
LOC552616,1434,921,1.95,TRUE
LOC552617,7013,2913,24.3125,FALSE
LOC552618,4415,835,4.31,FALSE
LOC552619,63079,59753,6.33,FALSE
LOC552620,5511,2925,20.96,FALSE
LOC552621,2409,547,29.84,TRUE
LOC552623,2516,803,11.43,FALSE
LOC552624,4364,1789,14.51,FALSE
LOC552625,3322,727,27.04,FALSE
LOC552626,1473,408,19.84,FALSE
LOC552627,1223,451,10.33,FALSE
LOC552628,1220,366,6.42,FALSE
LOC552629,2356,942,14.94,FALSE
LOC552631,3579,1644,6.13,FALSE
LOC552632,1135,529,18.34,FALSE
LOC552633,2888,634,6.98,FALSE
LOC552634,9048,7083,24.935,FALSE
LOC552635,1214,308,24.71,FALSE
LOC552636,6508,4794,13.68666667,TRUE
LOC552637,2529,1117,4.16,FALSE
LOC552639,1048,471,28.92,FALSE
LOC552640,2794,643,18.5125,FALSE
LOC552641,1207,225,39.7,TRUE
LOC552642,3939,1398,4.83,FALSE
LOC552643,5229,1048,27.69333333,FALSE
LOC552644,2071,845,17.92,FALSE
LOC552645,1918,634,24.08,FALSE
LOC552646,3520,537,4.25,FALSE
LOC552647,5216,1987,21.51,FALSE
LOC552648,1440,348,6.4,FALSE
LOC552649,1476,669,25.05,FALSE
LOC552650,2077,435,15.06,FALSE
LOC552651,10629,6813,28.57666667,FALSE
LOC552652,2228,397,18.61,FALSE
LOC552653,3666,1769,30.27,FALSE
LOC552654,1647,610,17.94,FALSE
LOC552656,2028,568,15.09,FALSE
LOC552657,6659,2460,7.87,FALSE
LOC552658,8407,4782,10.15,FALSE
LOC552659,1565,351,27.63,FALSE
LOC552660,2522,976,17.99,FALSE
LOC552662,6002,2676,9.6,FALSE
LOC552663,1891,821,10.98,FALSE
LOC552664,2513,532,30.43,FALSE
LOC552665,2473,1131,25.54,FALSE
LOC552667,2384,1116,25.05,FALSE
LOC552669,3475,1111,6.51,FALSE
LOC552671,2460,780,44.62,FALSE
LOC552672,3956,1935,7.31,FALSE
LOC552673,1849,469,2.5,FALSE
LOC552674,4188,1354,15.86,TRUE
LOC552675,4474,1495,4.63,FALSE
LOC552676,3360,2107,6.47,FALSE
LOC552677,12795,6624,10.01,FALSE
LOC552678,3544,1776,33.51,FALSE
LOC552679,11187,8255,38.24,FALSE
LOC552680,2772,1069,13.08,FALSE
LOC552681,3005,802,6.51,FALSE
LOC552682,1169,378,12.48,FALSE
LOC552683,1785,487,6.94,FALSE
LOC552684,12255,2212,3.3,FALSE
LOC552685,2735,1147,25.73,TRUE
LOC552686,1458,478,33.51,FALSE
LOC552688,3006,1118,23.57,FALSE
LOC552689,3016,1671,7.01,TRUE
LOC552690,937,72,43.57,FALSE
LOC552691,4536,2633,7.28,FALSE
LOC552692,1814,448,4.05,FALSE
LOC552693,2683,645,15.37,FALSE
LOC552694,9299,4562,18.724,FALSE
LOC552695,2745,716,1.57,FALSE
LOC552696,2528,729,4.31,FALSE
LOC552697,6626,3387,13.4,TRUE
LOC552698,1981,373,16.94,FALSE
LOC552699,2504,1414,23.89,FALSE
LOC552700,7387,3443,12.57,FALSE
LOC552701,1977,723,21.09,FALSE
LOC552703,3509,1510,13.43,FALSE
LOC552704,1613,247,16.94,FALSE
LOC552705,1431,326,23.94,FALSE
LOC552707,3950,647,29.77,FALSE
LOC552708,2218,441,5.78,FALSE
LOC552709,547609,537319,25.811875,FALSE
LOC552710,9325,7121,12.705,TRUE
LOC552711,8593,3091,18.55,FALSE
LOC552712,2560,746,25.3,FALSE
LOC552714,4276,1513,12.65,FALSE
LOC552715,1623,449,8.93,FALSE
LOC552716,1996,618,41.48,FALSE
LOC552717,2340,844,12.72,FALSE
LOC552718,8830,2560,18.52333333,FALSE
LOC552719,1015,214,6.41,FALSE
LOC552720,2302,1467,17.4,FALSE
LOC552721,5030,3684,10.18,FALSE
LOC552722,1699,532,28.93,TRUE
LOC552723,3627,1021,41.76,FALSE
LOC552724,16671,12329,43.22,FALSE
LOC552725,3283,827,18.37,FALSE
LOC552726,1412,771,14.8,FALSE
LOC552727,2653,1672,17.08,FALSE
LOC552728,3026,692,28.93,FALSE
LOC552729,3738,802,42,FALSE
LOC552730,1613,487,0,FALSE
LOC552731,14009,7507,17.12,FALSE
LOC552732,6232,5007,15.63,TRUE
LOC552733,1507,469,12.72,FALSE
LOC552734,4330,1878,28.91,FALSE
LOC552735,8941,6160,29,FALSE
LOC552736,1690,465,0,FALSE
LOC552738,4612,2659,9.67,FALSE
LOC552740,2011,832,7.38,FALSE
LOC552741,997,580,11.82,FALSE
LOC552742,6955,3320,24.73,TRUE
LOC552743,1042,357,12.31,FALSE
LOC552744,2553,164,12.82,FALSE
LOC552745,3467,1408,3.69,FALSE
LOC552746,2045,774,6.03,FALSE
LOC552747,2627,82,36.49,TRUE
LOC552748,2626,1149,7.41,FALSE
LOC552749,8648,5278,9.963333333,FALSE
LOC552750,3219,1148,0,FALSE
LOC552752,6000,2090,6.21,FALSE
LOC552753,2125,312,43.77,FALSE
LOC552755,1858,612,24.92,FALSE
LOC552756,3136,1899,1.22,FALSE
LOC552757,11767,9023,4.63,FALSE
LOC552758,26948,25702,33.51,FALSE
LOC552759,3807,839,12.09,FALSE
LOC552761,23080,19606,30.76,FALSE
LOC552763,2135,271,44.42,FALSE
LOC552764,5800,2442,7.51,FALSE
LOC552765,5687,1150,25.02,FALSE
LOC552766,2214,623,21.06,FALSE
LOC552767,1339,283,11.88,FALSE
LOC552768,4262,1923,13.55,FALSE
LOC552769,1771,429,13.01,FALSE
LOC552771,6608,4813,7.96,FALSE
LOC552772,1703,864,11.87,FALSE
LOC552773,4094,2908,19.44,FALSE
LOC552774,2418,1679,0.48,FALSE
LOC552776,2367,369,26.21,FALSE
LOC552778,2920,852,5.16,FALSE
LOC552779,2032,981,0.453333333,FALSE
LOC552780,1137,331,9.89,FALSE
LOC552781,1062,211,2.26,FALSE
LOC552782,24203,18826,6.72,FALSE
LOC552784,6328,3296,9.8,FALSE
LOC552785,75524,68816,5.461071429,FALSE
LOC552786,2260,911,6.23,FALSE
LOC552787,3951,1239,6.055,FALSE
LOC552788,2709,1245,13.7,FALSE
LOC552790,1577,NA,13.71,FALSE
LOC552791,922,115,40.72,FALSE
LOC552792,5049,1658,34.13,FALSE
LOC552793,5454,4027,2.69,FALSE
LOC552794,7416,2381,11.39,FALSE
LOC552795,10615,8485,10.83,FALSE
LOC552797,5200,2672,3.55,FALSE
LOC552798,3748,466,1.78,FALSE
LOC552799,6084,3734,10.71,FALSE
LOC552800,5903,2177,14.83,FALSE
LOC552801,4581,1925,12.97,FALSE
LOC552802,1230,370,15.57,FALSE
LOC552803,1089,408,1.31,FALSE
LOC552804,12291,7702,9.84,FALSE
LOC552805,4371,2465,8.92,FALSE
LOC552806,2394,145,3.02,FALSE
LOC552807,1160,403,17.56,FALSE
LOC552809,635,221,34.75,FALSE
LOC552810,8163,2915,2.11,FALSE
LOC552811,3987,1863,15.04,FALSE
LOC552812,6218,1397,14.21,FALSE
LOC552814,9736,2999,11.27,FALSE
LOC552815,1693,502,13.62,FALSE
LOC552816,3463,1321,45.24,FALSE
LOC552818,3616,661,45.615,FALSE
LOC552820,4375,2390,12.65,FALSE
LOC552823,3448,1733,11.47,FALSE
LOC552824,2485,601,12.81,FALSE
LOC552826,4072,1682,11.44,FALSE
LOC552827,732,325,46.89,FALSE
LOC552828,1390,518,19.14,FALSE
LOC552829,3394,2027,33.51,FALSE
LOC552830,3086,1874,12.6,FALSE
LOC552831,2160,947,24.8,FALSE
LOC552832,2761,1561,12.55,FALSE
LOC552833,6326,2414,18.83666667,FALSE
LOC552835,1071,346,11.62,FALSE
LOC552836,5257,2798,25.26,FALSE
LOC552838,1136,236,9.98,FALSE
LOC552839,5065,2152,23.41,FALSE
LOC552840,1467,548,7,FALSE
LOC552841,2801,671,42.52,TRUE
LOC552842,4659,3266,11.23,FALSE
LOC552843,4248,1500,9.81,FALSE
LOC552844,238959,235214,42.81333333,FALSE
LOC552845,3888,1441,42.11,FALSE
LOC552846,2006,593,45.45,FALSE
LOC552847,2121,951,29.11,FALSE
LOC552848,3956,857,28.93,FALSE
LOC552849,4159,2463,0,FALSE
LOC552850,6099,2958,0,FALSE
LOC552851,2160,210,0,FALSE
LOC595137,22906,20011,16.78333333,FALSE
LOC677664,1816,1266,4.38,FALSE
LOC677665,7296,6520,6.88,FALSE
LOC677668,1472,990,20.1,FALSE
LOC677671,2217,1433,20,FALSE
LOC677673,1811,1262,3.23,FALSE
LOC677674,1683,1285,2.33,FALSE
LOC677675,10381,7397,34.58,FALSE
LOC677676,846,415,12.35,FALSE
LOC677677,2284,1567,5.91,FALSE
LOC677678,1118,397,23.01,FALSE
LOC678510,1565,491,17.02,FALSE
LOC678674,806,298,4.47,FALSE
LOC692346,3334,844,0.63,FALSE
LOC724047,409446,399005,34.88,FALSE
LOC724079,4366,421,6.51,FALSE
LOC724113,1836,1093,32.17,FALSE
LOC724114,1390,660,41.58,FALSE
LOC724115,4101,1708,11.69,FALSE
LOC724117,1546,NA,1.7,FALSE
LOC724118,1718,592,16.65,FALSE
LOC724119,3121,635,25.03,FALSE
LOC724120,61734,55218,13.6,FALSE
LOC724121,6811,5020,11.95333333,FALSE
LOC724123,3151,928,5.41,FALSE
LOC724125,1273,468,17.78,FALSE
LOC724126,3982,2921,5.97,FALSE
LOC724128,1116,390,15.64,FALSE
LOC724129,3048,641,20.6,FALSE
LOC724131,2503,1565,14.09,FALSE
LOC724133,2419,123,10.45,FALSE
LOC724138,63988,60070,22.54,TRUE
LOC724141,1436,847,14.63,FALSE
LOC724142,1305,509,24.3,FALSE
LOC724143,264787,261299,6.095,FALSE
LOC724144,1309,555,11.81,FALSE
LOC724145,13018,11901,18.25,FALSE
LOC724146,11087,8810,25.15,FALSE
LOC724148,38234,35805,16.32,FALSE
LOC724150,43498,34513,2.585,FALSE
LOC724151,1588,278,27.62,FALSE
LOC724152,1972,319,24.94,FALSE
LOC724154,2529,556,29.5,FALSE
LOC724155,1476,111,6.07,FALSE
LOC724156,18977,13496,30.52,FALSE
LOC724157,2764,972,13.4,FALSE
LOC724158,922,166,4.57,FALSE
LOC724159,18814,9469,2.37,FALSE
LOC724160,4290,797,44.91333333,TRUE
LOC724161,2562,638,6.06,TRUE
LOC724162,5370,4284,14.56,FALSE
LOC724164,974,144,26.48,FALSE
LOC724166,2085,823,14.67,FALSE
LOC724167,2896,1344,14.09,FALSE
LOC724168,1860,725,2.13,FALSE
LOC724169,31541,27445,19.00666667,FALSE
LOC724170,1914,612,5.03,FALSE
LOC724172,436185,415137,17.25888889,FALSE
LOC724175,2253,550,30.19,FALSE
LOC724176,1985,490,20.79,FALSE
LOC724177,76865,74990,9.174,FALSE
LOC724178,8243,3185,28.13,FALSE
LOC724179,9976,6033,21.64,FALSE
LOC724186,1279,515,5.77,FALSE
LOC724187,4244,833,26.235,FALSE
LOC724188,1206,162,16.83,FALSE
LOC724189,11594,8879,35.45,FALSE
LOC724191,1851,968,5.22,FALSE
LOC724192,71469,64455,12.7,FALSE
LOC724193,3113,295,28.09,FALSE
LOC724195,309574,301651,23.9575,TRUE
LOC724196,36841,32507,25.34,FALSE
LOC724197,2204,785,23.49,FALSE
LOC724199,1343,539,31.49,FALSE
LOC724201,4073,704,5.938,FALSE
LOC724202,9086,6122,21.18,FALSE
LOC724203,1631,430,20.9,FALSE
LOC724205,5300,148,23.79,FALSE
LOC724206,2948,236,4.39,FALSE
LOC724207,9046,6704,11.21333333,FALSE
LOC724208,2275,892,1.26,FALSE
LOC724211,1803,NA,33.27,FALSE
LOC724212,3232,1061,15.74,FALSE
LOC724214,4515,1404,26.88,FALSE
LOC724215,8467,3482,14.09,TRUE
LOC724216,1613,393,41.89,FALSE
LOC724218,2132,768,4.735,FALSE
LOC724220,55425,49189,17.42,FALSE
LOC724221,1270,731,24.42,FALSE
LOC724223,5139,1457,30.41,FALSE
LOC724225,4530,2916,10.17,TRUE
LOC724226,7950,6710,10.7,FALSE
LOC724227,12999,9802,25.05,FALSE
LOC724233,1012,446,11.42,FALSE
LOC724234,2883,1231,12.02,FALSE
LOC724235,18830,14622,26.98,FALSE
LOC724236,1322,199,34.94,FALSE
LOC724237,20481,15087,11.10333333,FALSE
LOC724238,110103,106908,13.948,FALSE
LOC724239,5403,3445,25.51,FALSE
LOC724240,3492,433,31.21,FALSE
LOC724241,944,419,26.36,FALSE
LOC724242,179757,170354,4.758333333,FALSE
LOC724243,306902,297541,23.685,TRUE
LOC724244,4504,1039,23.35,FALSE
LOC724246,1428,NA,13.14,FALSE
LOC724247,1953,264,10.56,FALSE
LOC724249,2900,NA,12.15,FALSE
LOC724250,2418,939,1.22,FALSE
LOC724251,16366,13884,46.03666667,FALSE
LOC724252,10990,4989,36.9,FALSE
LOC724256,1121,202,26.87,FALSE
LOC724258,1615,470,15.2,FALSE
LOC724259,27247,26617,27.05,FALSE
LOC724260,5387,4236,28.52,FALSE
LOC724262,1173,143,21.4,TRUE
LOC724263,1010,315,11.39,FALSE
LOC724264,978,465,30.12,FALSE
LOC724267,1345,244,24.27,FALSE
LOC724269,190042,183347,19.48,FALSE
LOC724270,21793,19467,25.05,FALSE
LOC724274,1035,NA,17.68,FALSE
LOC724275,21999,20092,13.86666667,FALSE
LOC724279,2357,869,6.66,FALSE
LOC724280,1165,214,12.11,FALSE
LOC724281,74487,70545,34.61,FALSE
LOC724282,24966,20655,25.65,FALSE
LOC724283,5134,1972,23.5,FALSE
LOC724285,131682,128372,13.09,FALSE
LOC724286,12959,10878,0,FALSE
LOC724287,869733,864007,0.165,FALSE
LOC724288,6027,1574,22.47,FALSE
LOC724290,5009,971,5.48,FALSE
LOC724291,3125,1534,4.55,FALSE
LOC724292,457693,447644,25.63785714,FALSE
LOC724293,4689,NA,28.84,TRUE
LOC724294,4300,331,0.65,FALSE
LOC724295,17703,11535,1.16,FALSE
LOC724296,3590,574,30.41,FALSE
LOC724299,15598,9220,27.68125,FALSE
LOC724300,6765,4603,4.93,FALSE
LOC724301,3722,899,26.86,FALSE
LOC724303,6844,5476,26.67,FALSE
LOC724304,6669,4197,16.488,FALSE
LOC724306,1378,436,32.62333333,FALSE
LOC724307,14087,10801,17.25,FALSE
LOC724308,14600,12720,3.27,FALSE
LOC724309,4509,2801,28.19,TRUE
LOC724310,6208,3312,24.37,FALSE
LOC724311,50104,41816,10.94857143,FALSE
LOC724312,4117,2543,25.2,FALSE
LOC724313,3078,1523,8.96,FALSE
LOC724315,3013,NA,29.72,FALSE
LOC724319,172919,169372,0.16,FALSE
LOC724320,1698,1183,10.2,FALSE
LOC724321,3467,1176,23.76333333,FALSE
LOC724322,18717,14477,21.21,FALSE
LOC724323,2479,823,23.86,FALSE
LOC724326,680,NA,6.65,FALSE
LOC724327,4513,3470,12.00333333,FALSE
LOC724328,4043,2440,12.63,FALSE
LOC724329,2764,295,27.45,FALSE
LOC724330,1589,244,27.26,FALSE
LOC724331,2605,100,21.08,FALSE
LOC724332,2323,498,27.135,FALSE
LOC724333,336724,329869,7.646666667,TRUE
LOC724334,10639,7719,20.34,FALSE
LOC724335,2890,1088,0,FALSE
LOC724336,117491,115968,7.14,FALSE
LOC724338,3603,1353,10.02,FALSE
LOC724339,1885,272,28.47,FALSE
LOC724341,1951,672,27.36,FALSE
LOC724343,916,162,15.47,FALSE
LOC724344,376737,362737,41.63368421,FALSE
LOC724346,1560,436,42.45,FALSE
LOC724348,2926,1484,20.98,FALSE
LOC724349,2003,71,32.57,FALSE
LOC724350,2427,891,14.99,FALSE
LOC724352,874,284,12.68,FALSE
LOC724353,5509,3747,11.22,FALSE
LOC724355,1574,370,9.12,FALSE
LOC724356,203392,197999,29.40333333,FALSE
LOC724357,2668,580,23.82,FALSE
LOC724358,72411,64918,35.0175,FALSE
LOC724361,4548,1585,18.53,FALSE
LOC724363,1325,273,25.05,FALSE
LOC724365,1156,308,5.003333333,FALSE
LOC724366,3652,NA,11.73,FALSE
LOC724367,967,NA,17.69,FALSE
LOC724368,5100,2296,26.23,FALSE
LOC724369,1211,777,27.32,FALSE
LOC724370,4520,2624,17.4,FALSE
LOC724372,1936,949,8.16,FALSE
LOC724373,3589,577,43.99,FALSE
LOC724374,14985,8110,NA,FALSE
LOC724378,21606,19814,23.59,FALSE
LOC724379,4702,2147,17.76,FALSE
LOC724380,2045,392,2.91,TRUE
LOC724382,3080,2071,14.09,FALSE
LOC724383,4007,1407,34.49,FALSE
LOC724385,40922,34764,16.645,FALSE
LOC724386,1287,626,21.2,FALSE
LOC724388,1816,159,27.83,FALSE
LOC724389,154478,149796,17.05,FALSE
LOC724390,3562,1244,28.14,FALSE
LOC724391,19109,15232,23.96,FALSE
LOC724393,2293,1198,5.17,FALSE
LOC724395,5501,156,25.59,FALSE
LOC724398,4679,3502,10.17,FALSE
LOC724399,1447,NA,24.03,FALSE
LOC724402,11871,2258,25.05,FALSE
LOC724405,1273,NA,17.7,FALSE
LOC724407,3052,1631,3.77,FALSE
LOC724408,2378,551,18.07,TRUE
LOC724411,2963,1212,7.14,FALSE
LOC724412,11433,7860,43.17,FALSE
LOC724413,986,156,27.17,FALSE
LOC724415,4649,824,28.53,FALSE
LOC724417,89224,82025,22.186,FALSE
LOC724418,2665,1118,25.02,FALSE
LOC724420,11992,3067,28.16,FALSE
LOC724421,10268,1510,25.07,FALSE
LOC724422,17406,14846,19.35,FALSE
LOC724423,8271,1728,69.44,FALSE
LOC724424,2707,416,14.18,FALSE
LOC724425,2604,722,28.25,FALSE
LOC724429,8435,6350,26.63,FALSE
LOC724430,10928,7171,25.13,FALSE
LOC724431,4761,1333,16.61,FALSE
LOC724432,2307,235,34.12,TRUE
LOC724433,66539,62240,30.97333333,FALSE
LOC724435,2330,347,2.2,FALSE
LOC724436,1897,1094,20.56,FALSE
LOC724437,2588,522,5.17,FALSE
LOC724439,6250,2286,10.18,FALSE
LOC724440,8498,4273,23.11,FALSE
LOC724442,97544,90101,0,FALSE
LOC724443,4425,2773,10.17,FALSE
LOC724446,1914,1222,14.56,FALSE
LOC724449,1140,NA,17.7,FALSE
LOC724450,44607,38629,17.23,FALSE
LOC724451,1867,627,23.95,FALSE
LOC724453,7668,2522,17.53,FALSE
LOC724455,4539,2026,9.660909091,FALSE
LOC724456,20221,16676,37.45,FALSE
LOC724457,1451,202,42.97,FALSE
LOC724458,12793,4491,13.06,FALSE
LOC724460,41460,32380,14.07,TRUE
LOC724462,8227,5164,20.94,FALSE
LOC724463,1675,246,10.85,FALSE
LOC724464,6331,5084,13.38,FALSE
LOC724465,1547,NA,17.81,FALSE
LOC724466,14561,9515,22.55,FALSE
LOC724467,889,285,2.77,TRUE
LOC724468,338443,333491,11.49,TRUE
LOC724471,15104,11352,7.99,FALSE
LOC724472,4270,1017,26.9,FALSE
LOC724473,15632,10307,42.96,FALSE
LOC724474,2623,442,1.95,FALSE
LOC724475,4431,1334,2.15,FALSE
LOC724477,3535,2051,6.37,FALSE
LOC724480,2892,816,0.55,FALSE
LOC724481,7409,3827,29.38166667,FALSE
LOC724483,2875,1444,25.05,FALSE
LOC724486,1572,726,5.67,FALSE
LOC724487,1600,638,27.39,FALSE
LOC724488,877,NA,17.71,FALSE
LOC724489,1024,552,16.83,FALSE
LOC724490,1053,599,NA,FALSE
LOC724493,2387,1113,29.295,FALSE
LOC724494,5883,4686,16.80833333,FALSE
LOC724495,100482,96316,28.90333333,FALSE
LOC724496,1928,388,7.02,FALSE
LOC724497,6510,2888,27.18666667,FALSE
LOC724498,4405,805,6.61,FALSE
LOC724499,624,161,5.3,FALSE
LOC724501,27438,21674,24.29,FALSE
LOC724502,3031,854,14.08,FALSE
LOC724505,11763,5207,16.49,FALSE
LOC724506,2525,392,4.61,FALSE
LOC724507,2600,1412,28.29,TRUE
LOC724508,10402,7503,34.55,FALSE
LOC724509,2206,542,29.16,FALSE
LOC724510,6916,2248,17.27,FALSE
LOC724511,2842,87,31.15,FALSE
LOC724513,3220,346,17.24,FALSE
LOC724515,8449,2531,8.31,FALSE
LOC724516,5411,4088,18.08,FALSE
LOC724517,29865,23248,16.06,FALSE
LOC724518,114725,106515,14.48,FALSE
LOC724519,2989,1500,5.18,FALSE
LOC724520,12139,7401,23.96,FALSE
LOC724521,2914,1570,48.77,FALSE
LOC724524,4836,1547,10.11,FALSE
LOC724527,6479,5379,14.504,FALSE
LOC724529,1016,394,17.4,FALSE
LOC724531,492,NA,33.86,FALSE
LOC724532,1581,681,27.07,FALSE
LOC724533,996,198,5.17,FALSE
LOC724534,2542,383,6.49,FALSE
LOC724535,57264,44083,9.3925,FALSE
LOC724536,3785,1334,9.31,FALSE
LOC724537,7042,1649,9.74,FALSE
LOC724538,2926,1132,26.15,FALSE
LOC724539,77185,74343,28.43,FALSE
LOC724540,2311,999,7.11,FALSE
LOC724541,6559,3813,30.19,FALSE
LOC724542,2894,569,9.99,FALSE
LOC724543,1131,157,24.26,FALSE
LOC724545,8020,1457,6.255,TRUE
LOC724546,3894,1354,25.03,FALSE
LOC724548,86812,81163,16.33,FALSE
LOC724550,2655,857,9.086666667,FALSE
LOC724551,3070,1225,2.09,TRUE
LOC724552,13281,11467,16.9,FALSE
LOC724553,2643,914,25.08,FALSE
LOC724554,5961,1728,41.54,FALSE
LOC724555,1670,163,26.67,FALSE
LOC724556,4891,3691,8.25,FALSE
LOC724557,2631,953,26.84,FALSE
LOC724558,1549,575,31.89,FALSE
LOC724559,2598,838,12.22,FALSE
LOC724560,2852,1103,17.24,FALSE
LOC724561,6404,2696,16.57,FALSE
LOC724563,28341,23191,37.23,FALSE
LOC724564,3752,1708,1.4,FALSE
LOC724565,2845,1765,4.52,FALSE
LOC724567,1942,551,19.5,FALSE
LOC724568,32652,29173,15.32,FALSE
LOC724569,24272,17157,34.95,FALSE
LOC724570,1399,221,8.16,FALSE
LOC724571,8777,3881,14.545,FALSE
LOC724578,2721,959,6.66,FALSE
LOC724580,6249,5619,12,FALSE
LOC724583,1540,536,22.78666667,FALSE
LOC724585,2579,191,9.17,FALSE
LOC724587,2822,534,27.41,FALSE
LOC724590,8543,5489,20.58,FALSE
LOC724591,4307,465,30.68,FALSE
LOC724592,40846,31555,23.29333333,TRUE
LOC724593,9023,2886,8.86,FALSE
LOC724594,34252,29788,25.47,FALSE
LOC724596,4966,2504,1.64,TRUE
LOC724598,3724,569,13.84,FALSE
LOC724599,15004,6783,27.72,FALSE
LOC724600,918,214,35.14,FALSE
LOC724602,3946,2606,29.3,FALSE
LOC724603,65766,60539,22.48,FALSE
LOC724604,62767,53481,31.47,FALSE
LOC724607,6119,2586,36.635,FALSE
LOC724608,9323,5607,0,FALSE
LOC724610,3290,912,15.2,FALSE
LOC724611,7164,3957,28.02,FALSE
LOC724612,24962,20881,11.04,FALSE
LOC724613,45925,39546,10.18,FALSE
LOC724616,5173,2340,49.11,FALSE
LOC724617,3330,1231,26.61,FALSE
LOC724618,261294,256040,12.51,FALSE
LOC724619,38529,36360,33.51,FALSE
LOC724620,7828,4604,0,FALSE
LOC724622,8517,4157,14.42,FALSE
LOC724624,9732,9016,33.51,FALSE
LOC724625,1668,899,29.8,FALSE
LOC724626,2359,595,0.42,FALSE
LOC724628,844,78,12.08,FALSE
LOC724629,510,NA,16.58,FALSE
LOC724630,2343,1114,22.25,FALSE
LOC724631,1808,792,7.64,TRUE
LOC724633,526,NA,2.77,FALSE
LOC724634,15723,3809,8.56,FALSE
LOC724635,1663,338,29.28,FALSE
LOC724636,10356,7597,6.794,FALSE
LOC724638,718,326,28.49,FALSE
LOC724639,564,189,29.46,FALSE
LOC724640,14609,10332,9.385,TRUE
LOC724642,4542,2008,18.19,FALSE
LOC724643,1798,498,30.69,FALSE
LOC724644,5831,2429,22.94,FALSE
LOC724645,17394,15410,10.95,FALSE
LOC724646,2970,591,8.63,FALSE
LOC724647,4871,1581,13.6,FALSE
LOC724648,1638,348,35.15,FALSE
LOC724649,2263,1275,8.41,FALSE
LOC724651,33034,25135,26.81,FALSE
LOC724652,13072,5286,31.39,FALSE
LOC724653,1115,328,43.29,FALSE
LOC724654,1284,652,0.01,FALSE
LOC724655,135389,132794,6.77,FALSE
LOC724656,4677,1584,20.33,FALSE
LOC724658,2719,656,0,FALSE
